"re3data_ID","type","certificate","repositoryURL","repositoryName","subject","providerType","dataLicenseName","databaseAccessType","dataAccessType","policyName","description"
"r3d100010760","disciplinary","","http://paleobiodb.org/","The Paleobiology Database","2 Life Sciences_AND_202 Plant Sciences_AND_203 Zoology_AND_21 Biology_AND_3 Natural Sciences_AND_314 Geology and Palaeontology_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","CC_AND_other","open","embargoed_AND_open","","The Paleobiology Database (PaleoBioDB) is a non-governmental, non-profit public resource for paleontological data. It has been organized and operated by a multi-disciplinary, multi-institutional, international group of paleobiological researchers. Its purpose is to provide global, collection-based occurrence and taxonomic data for organisms of all geological ages, as well data services to allow easy access to data for independent development of analytical tools, visualization software, and applications of all types. The Database’s broader goal is to encourage and enable data-driven collaborative efforts that address large-scale paleobiological questions."
"r3d100010761","disciplinary_AND_institutional","","https://www.vanderbilt.edu/lapop/about-americasbarometer.php","AmericasBarometer","1 Humanities and Social Sciences_AND_111 Social Sciences_AND_11102 Empirical Social Research_AND_11104 Political Science_AND_112 Economics_AND_113 Jurisprudence_AND_12 Social and Behavioural Sciences","dataProvider_AND_serviceProvider","other","open","open_AND_restricted","U.S. Federal Human Subjects Protection regulations","AmericasBarometer surveys are multi-country, regularly conducted surveys of democratic values and behaviors in the Americas. The raw data are available for free at all LAPOP consortium member institutions, and at all other users worldwide. Besides this a permanent ownership of the data, in becoming a 'repository', is possible for a fee."
"r3d100010762","disciplinary_AND_institutional","","http://data.un.org/","UNdata","1 Humanities and Social Sciences_AND_111 Social Sciences_AND_112 Economics_AND_113 Jurisprudence_AND_12 Social and Behavioural Sciences_AND_2 Life Sciences_AND_205 Medicine_AND_20502 Public Health, Health Services Research, Social Medicine_AND_22 Medicine_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","Copyrights_AND_other","open","open","Terms and Conditions of Use","The United Nations Data (UND) site provides access to 33 databases and over 60million records. UN Statistical Databases include datasets on Energy Statistics, International Finances, The State of the World’s Children, and World Contraceptive Use; among many other global social, environmental and economic subjects."
"r3d100010764","disciplinary","","https://www.scec.org/","Southern California Earthquake Center","3 Natural Sciences_AND_314 Geology and Palaeontology_AND_315 Geophysics and Geodesy_AND_31501 Geophysics_AND_31502 Geodesy, Photogrammetry, Remote Sensing, Geoinformatics, Cartogaphy_AND_317 Geography_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","other","open","open_AND_restricted","SCEC Science Collaboration Plan","SCEC's mission includes gathering data on earthquakes, both in Southern California and other locales; integrate the information into a comprehensive understanding of earthquake phenomena; and communicate useful knowledge for reducing earthquake risk to society at large. The SCEC community consists of more than 600 scientists from 16 core institutions and 47 additional participating institutions. SCEC is funded by the National Science Foundation and the U.S. Geological Survey."
"r3d100010765","disciplinary","","http://rruff.geo.arizona.edu/AMS/amcsd.php","American Mineralogist Crystal Structure Database","3 Natural Sciences_AND_301 Molecular Chemistry_AND_302 Chemical Solid State and Surface Research_AND_30201 Solid State and Surface Chemistry, Material Synthesis_AND_30202 Physical Chemistry of Solids and Surfaces, Material Characterisation_AND_31 Chemistry_AND_316 Geochemistry, Mineralogy and Crystallography_AND_34 Geosciences (including Geography)","dataProvider","other","open","open","","AMCSD is an interface to a crystal structure database that includes every structure published in the American Mineralogist, The Canadian Mineralogist, European Journal of Mineralogy and Physics and Chemistry of Minerals, as well as selected datasets from other journals. The database is maintained under the care of the Mineralogical Society of America and the Mineralogical Association of Canada, and financed by the National Science Foundation. You may search by a mineral of your choice, or choose a mineral from a complete list to help aid your research."
"r3d100010766","disciplinary","","http://rruff.info","RRUFF Project","3 Natural Sciences_AND_303 Physical and Theoretical Chemistry_AND_31 Chemistry_AND_315 Geophysics and Geodesy_AND_31501 Geophysics_AND_316 Geochemistry, Mineralogy and Crystallography_AND_34 Geosciences (including Geography)","dataProvider","Copyrights_AND_other","open","open","Terms and Conditions of Use","The RRUFF Project is creating a complete set of high quality spectral data from well characterized minerals and is developing the technology to share this information with the world. The collected data provides a standard for mineralogists, geoscientists, gemologists and the general public for the identification of minerals both on earth and for planetary exploration.Electron microprobe analysis is used to determine the chemistry of each mineral."
"r3d100010767","disciplinary","","http://www.reciprocalnet.org/","Reciprocal Net","3 Natural Sciences_AND_301 Molecular Chemistry_AND_30101 Inorganic Molecular Chemistry_AND_31 Chemistry","dataProvider_AND_serviceProvider","Copyrights_AND_other","open","open","About Reciprocal Net","The Reciprocal Net is a distributed database used by research crystallographers to store information about molecular structures; much of the data is available to the general public. The Reciprocal Net project is still under development. Currently, there are 18 participating crystallography laboratories online. The project is funded by the National Science Foundation (NSF) and part of the National Science Digital Library. The contents of this collection will come principally from structures contributed by participating crystallography laboratories, thus providing a means for teachers, students, and the general public to connect better with current chemistry research. The Reciprocal Net's emphasis is on obtaining structures of general interest and usefulness to those several classes of digital library users."
"r3d100010768","institutional_AND_other","","","American FactFinder","1 Humanities and Social Sciences_AND_111 Social Sciences_AND_11102 Empirical Social Research_AND_112 Economics_AND_11202 Economic and Social Policy_AND_11203 Public Finance_AND_11205 Statistics and Econometrics_AND_12 Social and Behavioural Sciences","dataProvider","Public Domain","open","open","Policies and notices_AND_Scientific Integrity",">>>!!!<<< American FactFinder has been decommissioned and is no longer available. Data are now available at: data.census.gov  >>>!!!<<< 
American FactFinder, maintained by the U.S. Census Bureau, is a source for United States population, housing, economic, and geographic data. The Census Bureau conducts nearly one hundred surveys and censuses every year. Note that by law, no one is permitted to reveal information from these censuses and surveys that could identify any person, household, or business."
"r3d100010769","disciplinary","","https://www.osgeo.org/projects/geonetwork/","Public Geodata Repository","3 Natural Sciences_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","BSD_AND_CC_AND_ODC_AND_OGLC_AND_other","open","open","Bylaws of OSGeo_AND_OSGeo membership rules","OSGeo's mission is to support the collaborative development of open source geospatial software, in part by providing resources for projects and promoting freely available geodata. The Public Geodata Repository is a distributed repository and registry of data sources free to access, reuse, and re-distribute."
"r3d100010770","disciplinary_AND_other","","https://neuroscienceblueprint.nih.gov/factSheet/birn.htm","Biomedical Informatics Research Network","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20107 Bioinformatics and Theoretical Biology_AND_203 Zoology_AND_20306 Animal Genetics, Cell and Developmental Biology_AND_205 Medicine_AND_20503 Human Genetics_AND_20532 Biomedical Technology and Medical Physics_AND_206 Neurosciences_AND_21 Biology_AND_22 Medicine_AND_4 Engineering Sciences_AND_403 Process Engineering, Technical Chemistry_AND_40304 Biological Process Engineering_AND_42 Thermal Engineering/Process Engineering","dataProvider_AND_serviceProvider","CC","open","open","NIH Public Access Policy",">>>!!!<<< As stated 2017-05-16 The BIRN project was finished a few years ago. The web portal is no longer live.>>>!!!<<<  BIRN is a national initiative to advance biomedical research through data sharing and online collaboration. It supports multi-site, and/or multi-institutional, teams by enabling researchers to share significant quantities of data across geographic distance and/or incompatible computing systems.  BIRN offers a library of data-sharing software tools specific to biomedical research, best practice references, expert advice and other resources."
"r3d100010772","disciplinary_AND_institutional","","http://omia.angis.org.au/home/","Online Mendelian Inheritance in Animals","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_203 Zoology_AND_20306 Animal Genetics, Cell and Developmental Biology_AND_21 Biology","dataProvider","Copyrights","open","open","","Online Mendelian Inheritance in Animals (OMIA) is a catalogue/compendium of inherited disorders, other (single-locus) traits, and genes in 218 animal species (other than human and mouse and rats, which have their own resources) authored by Professor Frank Nicholas of the University of Sydney, Australia, with help from many people over the years. OMIA information is stored in a database that contains textual information and references, as well as links to relevant PubMed and Gene records at the NCBI, and to OMIM and Ensembl."
"r3d100010773","disciplinary_AND_other","","http://www.aoml.noaa.gov/","Atlantic Oceanographic and Meteorological Laboratory","3 Natural Sciences_AND_303 Physical and Theoretical Chemistry_AND_30301 Physical Chemistry of Molecules, Interfaces and Liquids - Spectroscopy, Kinetics_AND_31 Chemistry_AND_311 Astrophysics and Astronomy_AND_313 Atmospheric Science and Oceanography_AND_31301 Atmospheric Science_AND_31302 Oceanography_AND_315 Geophysics and Geodesy_AND_31501 Geophysics_AND_31502 Geodesy, Photogrammetry, Remote Sensing, Geoinformatics, Cartogaphy_AND_317 Geography_AND_31701 Physical Geography_AND_32 Physics_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","CC0_AND_Copyrights","open","open","Privacy Policy","The AOML Environmental Data Server (ENVIDS) provides interactive, on-line access to various oceanographic and atmospheric datasets residing at AOML. The in-house datasets include Atlantic Expendable Bathythermograph (XBT), Global Lagrangian Drifting Buoy, Hurricane Flight Level, and Atlantic Hurricane Tracks (North Atlantic Best Track and Synoptic). Other available datasets include Pacific Conductivitiy/Temperature/Depth Recorder (CTD) and World Ocean Atlas 1998."
"r3d100010774","disciplinary_AND_other","","https://www.ncbi.nlm.nih.gov/unigene","UniGene","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_202 Plant Sciences_AND_20207 Plant Genetics_AND_203 Zoology_AND_20306 Animal Genetics, Cell and Developmental Biology_AND_21 Biology","serviceProvider","Copyrights","open","embargoed_AND_open","Privacy Policy","UniGene collects entries of transcript sequences from transcription loci from genes or expressed pseudogenes. Entries also contain information on the protein similarities, gene expressions, cDNA clone reagents, and genomic locations."
"r3d100010775","disciplinary","","https://www.ncbi.nlm.nih.gov/sra","Sequence Read Archive","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_202 Plant Sciences_AND_20207 Plant Genetics_AND_203 Zoology_AND_20306 Animal Genetics, Cell and Developmental Biology_AND_21 Biology","dataProvider","Copyrights_AND_Public Domain","open","open","NCBI Website and Data Usage Policies and Disclaimers","The Sequence Read Archive stores the raw sequencing data from such sequencing platforms as the Roche 454 GS System, the Illumina Genome Analyzer, the Applied Biosystems SOLiD System, the Helicos Heliscope, and the Complete Genomics. It archives the sequencing data associated with RNA-Seq, ChIP-Seq, Genomic and Transcriptomic assemblies, and 16S ribosomal RNA data."
"r3d100010776","disciplinary","","http://www.ncbi.nlm.nih.gov/protein","NCBI Protein","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20104 Structural Biology_AND_20105 General Genetics_AND_202 Plant Sciences_AND_20207 Plant Genetics_AND_203 Zoology_AND_20306 Animal Genetics, Cell and Developmental Biology_AND_21 Biology","serviceProvider","Copyrights_AND_Public Domain","open","open","NCBI Website and Data Usage Policies and Disclaimers_AND_NIH Public Access Policy","The Protein database is a collection of sequences from several sources, including translations from annotated coding regions in GenBank, RefSeq and TPA, as well as records from SwissProt, PIR, PRF, and PDB. Protein sequences are the fundamental determinants of biological structure and function."
"r3d100010777","disciplinary","","http://www.ncbi.nlm.nih.gov/popset","NCBI PopSet","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20101 Biochemistry_AND_20105 General Genetics_AND_20106 Developmental Biology_AND_20107 Bioinformatics and Theoretical Biology_AND_202 Plant Sciences_AND_20206 Plant Cell and Developmental Biology_AND_20207 Plant Genetics_AND_203 Zoology_AND_20306 Animal Genetics, Cell and Developmental Biology_AND_21 Biology","serviceProvider","Copyrights_AND_Public Domain","open","open","NCBI Website and Data Usage Policies and Disclaimers","NCBI PopSet collects DNA sequences to analyze the ways that populations are related by evolution. Such sequences indicate if populations originate from different members of the same species or from organisms of different species entirely."
"r3d100010778","disciplinary","","http://www.ncbi.nlm.nih.gov/nucleotide","NCBI Nucleotide","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20101 Biochemistry_AND_20105 General Genetics_AND_20107 Bioinformatics and Theoretical Biology_AND_202 Plant Sciences_AND_20206 Plant Cell and Developmental Biology_AND_20207 Plant Genetics_AND_203 Zoology_AND_20306 Animal Genetics, Cell and Developmental Biology_AND_21 Biology","serviceProvider","Copyrights_AND_Public Domain","open","open","NCBI Website and Data Usage Policies and Disclaimers","The NCBI Nucleotide database collects sequences from such sources as GenBank, RefSeq, TPA, and PDB. Sequences collected relate to genome, gene, and transcript sequence data, and provide a foundation for research related to the biomedical field."
"r3d100010779","disciplinary_AND_other","","http://www.ncbi.nlm.nih.gov/structure","NCBI Structure","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_20107 Bioinformatics and Theoretical Biology_AND_202 Plant Sciences_AND_20207 Plant Genetics_AND_203 Zoology_AND_20306 Animal Genetics, Cell and Developmental Biology_AND_21 Biology","serviceProvider","Copyrights_AND_Public Domain","open","open","NCBI Website and Data Usage Policies and Disclaimers","The Structure database provides three-dimensional structures of macromolecules for a variety of research purposes and allows the user to retrieve structures for specific molecule types as well as structures for genes and proteins of interest. Three main databases comprise Structure-The Molecular Modeling Database; Conserved Domains and Protein Classification; and the BioSystems Database. Structure also links to the PubChem databases to connect biological activity data to the macromolecular structures. Users can locate structural templates for proteins and interactively view structures and sequence data to closely examine sequence-structure relationships."
"r3d100010780","disciplinary_AND_institutional","","http://www.ncbi.nlm.nih.gov/probe","NCBI Probe","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_203 Zoology_AND_20306 Animal Genetics, Cell and Developmental Biology_AND_205 Medicine_AND_20503 Human Genetics_AND_21 Biology_AND_22 Medicine","dataProvider","Copyrights_AND_Public Domain_AND_other","open","open","NIH Public Access Policy","Probe database provides a public registry of nucleic acid reagents as well as information on reagent distributors, sequence similarities and probe effectiveness. Database users have access to applications of gene expression, gene silencing and mapping, as well as reagent variation analysis and projects based on probe-generated data. The Probe database is constantly updated."
"r3d100010781","disciplinary_AND_institutional","","https://www.ncbi.nlm.nih.gov/homologene","NCBI HomoloGene","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_21 Biology","dataProvider","Copyrights_AND_Public Domain","open","open","NIH Public Access Policy","The HomoloGene database provides a system for the automated detection of homologs among annotated genes of genomes across multiple species. These homologs are fully documented and organized by homology group. HomoloGene processing uses proteins from input organisms to compare and sequence homologs, mapping back to corresponding DNA sequences."
"r3d100010782","disciplinary_AND_institutional","","http://www.ncbi.nlm.nih.gov/epigenomics","NCBI Epigenomics","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_20107 Bioinformatics and Theoretical Biology_AND_21 Biology","dataProvider","Public Domain_AND_other","open","open","NIH Public Access Policy_AND_NIH Roadmap Epigenomics Data Access Policies",">>>!!! <<<   The Epigenomics database was retired on June 1, 2016.

All epigenomics data are available in our GEO resource https://www.ncbi.nlm.nih.gov/geo >>> !!! <<<  The Epigenomics database provides genomics maps of stable and reprogrammable nuclear changes that control gene expression and influence health. Users can browse current epigenomic experiments as well as search, compare and browse samples from multiple biological sources in gene-specific contexts. Many epigenomes contain modifications with histone marks, DNA methylation and chromatin structure activity. NCBI Epigenomics database contains datasets from the NIH Roadmap Epigenomics Project."
"r3d100010783","disciplinary","","http://www.ncbi.nlm.nih.gov/nucgss","NCBI GSS","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_204 Microbiology, Virology and Immunology_AND_205 Medicine_AND_20503 Human Genetics_AND_21 Biology_AND_22 Medicine","dataProvider","Copyrights_AND_Public Domain","open","open","NIH Public Access Policy","!!! GSS sequences are now being merged into the NCBI Nucleotide database !!!"
"r3d100010784","disciplinary_AND_institutional","","https://www.ncbi.nlm.nih.gov/proteinclusters","NCBI Protein Clusters","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20104 Structural Biology_AND_20105 General Genetics_AND_202 Plant Sciences_AND_20207 Plant Genetics_AND_203 Zoology_AND_20306 Animal Genetics, Cell and Developmental Biology_AND_204 Microbiology, Virology and Immunology_AND_21 Biology_AND_22 Medicine","dataProvider_AND_serviceProvider","Copyrights_AND_Public Domain_AND_other","open","open","NIH Public Access Policy","The Entrez Protein Clusters database contains annotation information, publications, structures and analysis tools for related protein sequences encoded by complete genomes. The data available in the Protein Clusters Database is generated from prokaryotic genomic studies and is intended to assist researchers studying micro-organism evolution as well as other biological sciences.  Available genomes include plants and viruses as well as organelles and microbial genomes."
"r3d100010785","disciplinary_AND_institutional","","https://www.ncbi.nlm.nih.gov/genome","NCBI Genome","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20103 Cell Biology_AND_20105 General Genetics_AND_202 Plant Sciences_AND_20207 Plant Genetics_AND_204 Microbiology, Virology and Immunology_AND_20404 Virology_AND_205 Medicine_AND_20503 Human Genetics_AND_21 Biology_AND_22 Medicine","dataProvider","Copyrights_AND_Public Domain_AND_other","open","embargoed_AND_open","NIH Public Access Policy","The Genome database contains annotations and analysis of eukaryotic and prokaryotic genomes, as well as tools that allow users to compare genomes and gene sequences from humans, microbes, plants, viruses and organelles. Users can browse by organism, and view genome maps and protein clusters."
"r3d100010786","disciplinary_AND_institutional","","https://www.ncbi.nlm.nih.gov/dbvar/","NCBI dbVar","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_203 Zoology_AND_20306 Animal Genetics, Cell and Developmental Biology_AND_205 Medicine_AND_20503 Human Genetics_AND_21 Biology_AND_22 Medicine","dataProvider","Copyrights_AND_Public Domain_AND_other","open","embargoed_AND_open","dbVar/DGVa Data Model and Data Exchange Policy","The dbVar is a database of genomic structural variation containing data from multiple gene studies. Users can browse data containing the number of variant cells from each study, and filter studies by organism, study type, method and genomic variant. Organisms include human, mouse, cattle and several additional animals.
***NCBI will phase out support for non-human organism data in dbSNP and dbVar beginning on September 1, 2017 ***"
"r3d100010788","disciplinary_AND_institutional","","http://www.ncbi.nlm.nih.gov/gap","NCBI dbGaP","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_205 Medicine_AND_20503 Human Genetics_AND_21 Biology_AND_22 Medicine","dataProvider","Public Domain_AND_other","open","embargoed_AND_open_AND_restricted","Certificate of Confidentiality_AND_Policy for Genome-Wide Association Studies - GWAS","The NCBI database of Genotypes and Phenotypes archives and distributes the results of studies that have investigated the interaction of genotype and phenotype, including genome-wide association studies, medical sequencing, molecular diagnostic assays, and association between genotype and non-clinical traits. The database provides summaries of studies, the contents of measured variables, and original study document text. dbGaP provides two types of access for users, open and controlled. Through the controlled access, users may access individual-level data such as phenotypic data tables and genotypes."
"r3d100010789","disciplinary","","https://www.ebi.ac.uk/biomodels/","BioModels","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_20107 Bioinformatics and Theoretical Biology_AND_21 Biology","dataProvider","CC0","open","embargoed_AND_open","Biomodels Terms of Use","BioModels is a repository of mathematical models of biological and biomedical systems. It hosts a vast selection of existing literature-based physiologically and pharmaceutically relevant mechanistic models in standard formats. Our mission is to provide the systems modelling community with reproducible, high-quality, freely-accessible models published in the scientific literature."
"r3d100010790","disciplinary_AND_other","","http://nces.ed.gov/","National Center for Education Statistics","1 Humanities and Social Sciences_AND_109 Education Sciences_AND_12 Social and Behavioural Sciences","dataProvider","RL","open","open_AND_restricted","IES Policy Regarding Public Access to Research_AND_Policy Statement on Data Sharing in IES Research Centers_AND_Statement of Commitment to Scientific Integrity by Prinicpal Statistical Agencies","The National Center for Education Statistics (NCES) is responsible for collecting and analyzing data related to education, including assessing the performance of students from early childhood through secondary education as well as the literacy level of adults and post-secondary education surveys. Users can access data on public and private schools as well as public libraries and a college navigator tool containing information on over 7,000 post-secondary institutions."
"r3d100010791","disciplinary_AND_institutional","","https://ncar.ucar.edu/","National Center for Atmospheric Research","3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_315 Geophysics and Geodesy_AND_31501 Geophysics_AND_318 Water Research_AND_31801 Hydrogeology, Hydrology, Limnology, Urban Water Management, Water Chemistry, Integrated Water Resources Management_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","Copyrights_AND_other","open","open_AND_restricted","Terms of use","The NCAR is a federally funded research and development center committed to research and education in atmospheric science and related scientific fields. NCAR seeks to support and enhance the scientific community nationally and globally by monitoring and researching the atmosphere and related physical and biological systems. Users can access climate and earth models created to better understand the atmosphere, the Earth and the Sun; as well as data from various NCAR research programs and projects. NCAR is sponsored by the National Science Foundation in addition to various other U.S. agencies."
"r3d100010794","institutional","","https://pop.umn.edu/","Minnesota Population Center","1 Humanities and Social Sciences_AND_111 Social Sciences_AND_11102 Empirical Social Research_AND_11104 Political Science_AND_12 Social and Behavioural Sciences","dataProvider_AND_serviceProvider","other","open","open_AND_restricted","Acceptable Use of Information Technology Resources","The Minnesota Population Center (MPC) is a University-wide interdisciplinary cooperative for demographic research. The MPC serves more than 80 faculty members and research scientists from eight colleges and institutes at the University of Minnesota. As a leading developer and disseminator of demographic data, we also serve a broader audience of some 50,000 demographic researchers worldwide.
MPC is a DataONE member node: https://search.dataone.org/#profile/US_MPC"
"r3d100010795","disciplinary_AND_institutional","","http://www.maizegdb.org/","MaizeGDB","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_202 Plant Sciences_AND_21 Biology","serviceProvider","Public Domain","open","embargoed_AND_open","","The Maize Genetics and Genomics Database focuses on collecting data related to the crop plant and model organism Zea mays. The project's goals are to synthesize, display, and provide access to maize genomics and genetics data, prioritizing mutant and phenotype data and tools, structural and genetic map sets, and gene models. MaizeGDB also aims to make the Maize Newsletter available, and provide support services to the community of maize researchers.
MaizeGDB is working with the Schnable lab, the Panzea project, The Genome Reference Consortium, and iPlant Collaborative to create a plan for archiving, dessiminating, visualizing, and analyzing diversity data.
MMaizeGDB is short for Maize Genetics/Genomics Database. It is a USDA/ARS funded project to integrate the data found in MaizeDB and ZmDB into a single schema, develop an effective interface to access this data, and develop additional tools to make data analysis easier. Our goal in the long term is a true next-generation online maize database.aize genetics and genomics database."
"r3d100010796","disciplinary","","https://lenoverelab.org/LGICdb/LGICdb.php","Ligand-Gated Ion Channel Database","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20104 Structural Biology_AND_20107 Bioinformatics and Theoretical Biology_AND_204 Microbiology, Virology and Immunology_AND_21 Biology_AND_22 Medicine","dataProvider_AND_serviceProvider","Copyrights","open","open","Policy_AND_Terms and Conditions","The Ligand-Gated Ion Channel database provides access to information about transmembrane proteins that exist under different conformations, with three primary subfamilies: the cys-loop superfamily, the ATP gated channels superfamily, and the glutamate activated cationic channels superfamily.**The development of the Ligand-Gated Ion Channel database was started in 1994, as part of Le Novère's work on the phylogeny of those receptors' subunits. It grew into a serious data resource, that served the community at large. However, it is not actively maintained anymore. In addition, bioinformatics technology evolved a lot over the last two decades, so that scientists can now generate quickly customised databases from trustworthy primary data resources. Therefore, we decided to officialy freeze the data resource. The resource will not disappear, and all the information and links will stay there. But people should not consider it as an up-to-date trustable resource.**"
"r3d100010797","disciplinary","","https://www.ebi.ac.uk/ipd/","Immuno Polymorphism Database","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_20107 Bioinformatics and Theoretical Biology_AND_204 Microbiology, Virology and Immunology_AND_205 Medicine_AND_20514 Hematology, Oncology, Transfusion Medicine_AND_21 Biology_AND_22 Medicine","dataProvider_AND_serviceProvider","CC","open","open","Terms of use","Established by the HLA Informatics Group of the Anthony Nolan Research Institute, IPD provides a centralized system for studying the immune system's polymorphism in genes. The IPD maintains databases concerning the sequences of human Killer-cell Immunoglobulin-like Receptors (KIR), sequences of the major histocompatibility complex in a number of species, human platelet antigens (HPA), and tumor cell lines. Each subject has related, credible news, current research and publications, and a searchable database for highly specific, research grade genetic information."
"r3d100010798","disciplinary","","http://www.ebi.ac.uk/interpro/beta/","InterPro","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_20107 Bioinformatics and Theoretical Biology_AND_21 Biology","dataProvider","Public Domain","open","open","Principles of Service Provision","InterPro collects information about protein sequence analysis and classification, providing access to a database of predictive protein signatures used for the classification and automatic annotation of proteins and genomes. Sequences in InterPro are classified at superfamily, family, and subfamily. InterPro predicts the occurrence of functional domains, repeats, and important sites, and adds in-depth annotation such as GO terms to the protein signatures."
"r3d100010799","disciplinary","","http://www.who.int/classifications/icd/en/","International Classification of Diseases","2 Life Sciences_AND_22 Medicine","dataProvider","Copyrights_AND_other","open","open_AND_restricted","","ICD serves as the international standard for diagnostic classification for all general epidemiological, many health management purposes and clinical use. The ICD's resources include the analysis of different population groups' general health situations, monitoring of the incidence and prevalence of diseases in relation to the characteristics of the individuals affected, reimbursement, resource allocation, quality, and guidelines. The records provide the basis for the compilation of national mortality and morbidity statistics, and enable the storage and retrieval of diagnostic information for clinical epidemiological and quality purposes."
"r3d100010800","disciplinary","","http://ecoforecast.coral.noaa.gov/","NOAA's Integrated Coral Observing Network","2 Life Sciences_AND_21 Biology","serviceProvider","Copyrights_AND_Public Domain_AND_other","open","open","Policies and Disclaimers_AND_Policy on the Information Quality Act","This site provides a central location for integrated near real-time or recent data relating to coral reefs, and also provides ecological forecasts  (through artificial intelligence technology) as to the occurrence of specified environmental conditions, as prescribed by modelers, oceanographers and marine biologists."
"r3d100010801","disciplinary","","https://nsdl.oercommons.org/","National Science Digital Library","1 Humanities and Social Sciences_AND_102 History_AND_109 Education Sciences_AND_11 Humanities_AND_111 Social Sciences_AND_113 Jurisprudence_AND_12 Social and Behavioural Sciences_AND_2 Life Sciences_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences_AND_31 Chemistry_AND_313 Atmospheric Science and Oceanography_AND_31301 Atmospheric Science_AND_317 Geography_AND_32 Physics_AND_33 Mathematics_AND_34 Geosciences (including Geography)_AND_4 Engineering Sciences_AND_409 Computer Science_AND_44 Computer Science, Electrical and System Engineering","serviceProvider","CC_AND_Public Domain_AND_other","open","open_AND_restricted","OER Commons Conditions of Use_AND_OER Licensing and Conditions of Use","The National Science Digital Library provides high quality online educational resources for teaching and learning, with current emphasis on the sciences, technology, engineering, and mathematics (STEM) disciplines—both formal and informal, institutional and individual, in local, state, national, and international educational settings. The NSDL collection contains structured descriptive information (metadata) about web-based educational resources held on other sites by their providers. These providers have contribute this metadata to NSDL for organized search and open access to educational resources via this website and its services."
"r3d100010803","disciplinary_AND_other","","https://www.ebi.ac.uk/intenz/","Integrated Relational Enzyme database","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20101 Biochemistry_AND_20107 Bioinformatics and Theoretical Biology_AND_204 Microbiology, Virology and Immunology_AND_20401 Metabolism, Biochemistry and Genetics of Microorganisms_AND_21 Biology_AND_22 Medicine","dataProvider","Public Domain","open","open","Classification rules_AND_Principles of Service Provision","IntEnz contains the recommendation of the Nomenclature Committee of the International Union of Biochemistry and Molecular Biology on the nomenclature and classification of enzyme-catalyzed reactions. Users can browse by enzyme classification or use advanced search options to search enzymes by class, subclass and sub-subclass information."
"r3d100010804","disciplinary_AND_institutional","","https://www.ebi.ac.uk/ipd/imgt/hla/","IMGT/HLA Database","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_20107 Bioinformatics and Theoretical Biology_AND_204 Microbiology, Virology and Immunology_AND_21 Biology_AND_22 Medicine","dataProvider","CC","open","open","Terms of use","The IPD-IMGT/HLA Database provides a specialist database for sequences of the human major histocompatibility complex (MHC) and includes the official sequences named by the WHO Nomenclature Committee For Factors of the HLA System. The IPD-IMGT/HLA Database is part of the international ImMunoGeneTics project (IMGT).

The database uses the 2010 naming convention for HLA alleles in all tools herein. To aid in the adoption of the new nomenclature, all search tools can be used with both the current and pre-2010 allele designations. The pre-2010 nomenclature designations are only used where older reports or outputs have been made available for download."
